Time (s),RPM
8.55,0.0
8.6,0.0
8.65,0.0
8.7,0.0
8.75,0.0
8.8,0.0
8.85,0.0
8.9,0.0
8.95,0.0
9.0,0.0
9.05,0.0
9.1,0.0
9.15,0.0
9.2,0.0
9.25,0.0
9.3,0.0
9.35,0.0
9.4,0.0
9.45,0.0
9.5,0.0
9.55,0.0
9.6,0.0
9.65,0.0
9.7,0.0
9.75,0.0
9.8,0.0
9.85,0.0
9.9,0.0
9.95,0.0
10.0,0.0
10.05,0.0
10.1,0.0
10.15,0.0
10.2,0.0
10.25,0.0
10.3,0.0
10.35,0.0
10.4,0.0
10.45,0.0
10.5,0.0
10.55,0.0
10.6,0.0
10.65,0.0
10.7,0.0
10.75,0.0
10.8,0.0
10.85,0.0
10.9,0.0
10.95,0.0
11.0,0.0
11.05,0.0
11.1,0.0
11.15,0.0
11.2,0.0
11.25,0.0
11.3,0.0
11.35,0.0
11.4,0.0
11.45,0.0
11.5,0.0
11.55,0.0
11.6,0.0
11.65,0.0
11.7,0.0
11.75,0.0
11.8,0.0
11.85,0.0
11.9,0.0
11.95,0.0
12.0,0.0
12.05,0.0
12.1,0.0
12.15,0.0
12.2,0.0
12.25,0.0
12.3,0.0
12.35,0.0
12.4,0.0
12.45,0.0
12.5,0.0
12.55,0.0
12.6,0.0
12.65,0.0
12.7,0.0
12.75,0.0
12.8,0.0
12.85,0.0
12.9,0.0
12.95,0.0
13.0,0.0
13.05,0.0
13.1,0.0
13.15,0.0
13.2,0.0
13.25,0.0
13.3,0.0
13.35,0.0
13.4,0.0
13.45,0.0
13.5,0.0
13.55,0.0
13.6,0.0
13.65,0.0
13.7,0.0
13.75,0.0
13.8,0.0
13.85,0.0
13.9,0.0
13.95,0.0
14.0,0.0
14.05,0.0
14.1,0.0
14.15,0.0
14.2,0.0
14.25,0.0
14.3,0.0
14.35,0.0
14.4,0.0
14.45,0.0
14.5,0.0
14.55,0.0
14.6,0.0
14.65,0.0
14.7,0.0
14.75,0.0
14.8,0.0
14.85,0.0
14.9,0.0
14.95,0.0
15.0,0.0
15.05,0.0
15.1,0.0
15.15,0.0
15.2,0.0
15.25,0.0
15.3,0.0
15.35,0.0
15.4,0.0
15.45,0.0
15.5,0.0
15.55,0.0
15.6,0.0
15.65,0.0
15.7,0.0
15.75,0.0
15.8,0.0
15.85,0.0
15.9,0.0
15.95,0.0
16.0,0.0
16.05,0.0
16.1,0.0
16.15,0.0
16.2,0.0
16.25,0.0
16.3,0.0
16.35,0.0
16.4,0.0
16.45,0.0
16.5,0.0
16.55,0.0
16.6,0.0
16.65,0.0
16.7,0.0
16.75,0.0
16.8,0.0
16.85,0.0
16.9,0.0
16.95,0.0
17.0,0.0
17.05,0.0
17.1,0.0
17.15,0.0
17.2,0.0
17.25,0.0
17.3,0.0
17.35,0.0
17.4,0.0
17.45,0.0
17.5,0.0
17.55,0.0
17.6,0.0
17.65,0.0
17.7,0.0
17.75,0.0
17.8,0.0
17.85,0.0
17.9,0.0
17.95,0.0
18.0,0.0
18.05,0.0
18.1,0.0
18.15,0.0
18.2,0.0
18.25,0.0
18.3,0.0
18.35,0.0
18.4,0.0
18.45,0.0
18.5,0.0
18.55,0.0
18.6,0.0
18.65,0.0
18.7,0.0
18.75,0.0
18.8,0.0
18.85,0.0
18.9,0.0
18.95,0.0
19.0,0.0
19.05,0.0
19.1,0.0
19.15,0.0
19.2,0.0
19.25,0.0
19.3,0.0
19.35,0.0
19.4,0.0
19.45,0.0
19.5,0.0
19.55,0.0
19.6,0.0
19.65,0.0
19.7,0.0
19.75,0.0
19.8,0.0
19.85,0.0
19.9,0.0
19.95,0.0
20.0,0.0
20.05,0.0
20.1,0.0
20.15,0.0
20.2,0.0
20.25,0.0
20.3,0.0
20.35,-5.0
20.4,-2.0
20.45,0.0
20.5,1.0
20.55,7.0
20.6,15.0
20.65,21.0
20.7,12.0
20.75,6.0
20.8,0.0
20.85,-5.0
20.9,-9.0
20.95,-11.0
21.0,-9.0
21.05,-6.0
21.1,-4.0
21.15,-3.0
21.2,-2.0
21.25,-1.0
21.3,-1.0
21.35,0.0
21.4,0.0
21.45,0.0
21.5,0.0
21.55,0.0
21.6,-2.0
21.65,-7.0
21.7,-7.0
21.75,-9.0
21.8,-11.0
21.85,-14.0
21.9,-16.0
21.95,-19.0
22.0,-21.0
22.05,-23.0
22.1,-25.0
22.15,-28.0
22.2,-29.0
22.25,-32.0
22.3,-34.0
22.35,-36.0
22.4,-38.0
22.45,-40.0
22.5,-43.0
22.55,-45.0
22.6,-47.0
22.65,-50.0
22.7,-52.0
22.75,-54.0
22.8,-57.0
22.85,-60.0
22.9,-63.0
22.95,-66.0
23.0,-70.0
23.05,-72.0
23.1,-75.0
23.15,-78.0
23.2,-81.0
23.25,-85.0
23.3,-88.0
23.35,-91.0
23.4,-95.0
23.45,-98.0
23.5,-101.0
23.55,-105.0
23.6,-108.0
23.65,-112.0
23.7,-115.0
23.75,-119.0
23.8,-122.0
23.85,-126.0
23.9,-129.0
23.95,-133.0
24.0,-137.0
24.05,-141.0
24.1,-145.0
24.15,-150.0
24.2,-154.0
24.25,-158.0
24.3,-162.0
24.35,-166.0
24.4,-170.0
24.45,-174.0
24.5,-178.0
24.55,-181.0
24.6,-184.0
24.65,-181.0
24.7,-167.0
24.75,-158.0
24.8,-177.0
24.85,-182.0
24.9,-184.0
24.95,-186.0
25.0,-182.0
25.05,-173.0
25.1,-164.0
25.15,-155.0
25.2,-145.0
25.25,-151.0
25.3,-154.0
25.35,-153.0
25.4,-152.0
25.45,-149.0
25.5,-147.0
25.55,-144.0
25.6,-141.0
25.65,-136.0
25.7,-133.0
25.75,-130.0
25.8,-127.0
25.85,-125.0
25.9,-122.0
25.95,-120.0
26.0,-117.0
26.05,-114.0
26.1,-112.0
26.15,-109.0
26.2,-106.0
26.25,-103.0
26.3,-100.0
26.35,-96.0
26.4,-94.0
26.45,-91.0
26.5,-88.0
26.55,-85.0
26.6,-83.0
26.65,-80.0
26.7,-77.0
26.75,-75.0
26.8,-73.0
26.85,-83.0
26.9,-88.0
26.95,-77.0
27.0,-78.0
27.05,-77.0
27.1,-77.0
27.15,-78.0
27.2,-79.0
27.25,-82.0
27.3,-84.0
27.35,-87.0
27.4,-91.0
27.45,-94.0
27.5,-98.0
27.55,-102.0
27.6,-106.0
27.65,-110.0
27.7,-115.0
27.75,-120.0
27.8,-125.0
27.85,-131.0
27.9,-137.0
27.95,-143.0
28.0,-148.0
28.05,-154.0
28.1,-160.0
28.15,-166.0
28.2,-172.0
28.25,-179.0
28.3,-185.0
28.35,-192.0
28.4,-200.0
28.45,-206.0
28.5,-214.0
28.55,-221.0
28.6,-228.0
28.65,-235.0
28.7,-242.0
28.75,-249.0
28.8,-256.0
28.85,-263.0
28.9,-272.0
28.95,-279.0
29.0,-286.0
29.05,-293.0
29.1,-301.0
29.15,-309.0
29.2,-316.0
29.25,-324.0
29.3,-331.0
29.35,-338.0
29.4,-345.0
29.45,-352.0
29.5,-361.0
29.55,-366.0
29.6,-374.0
29.65,-382.0
29.7,-388.0
29.75,-396.0
29.8,-403.0
29.85,-410.0
29.9,-417.0
29.95,-424.0
30.0,-432.0
30.05,-440.0
30.1,-446.0
30.15,-454.0
30.2,-459.0
30.25,-466.0
30.3,-473.0
30.35,-479.0
30.4,-487.0
30.45,-492.0
30.5,-501.0
30.55,-505.0
30.6,-511.0
30.65,-518.0
30.7,-524.0
30.75,-531.0
30.8,-537.0
30.85,-546.0
30.9,-550.0
30.95,-558.0
31.0,-563.0
31.05,-571.0
31.1,-574.0
31.15,-581.0
31.2,-585.0
31.25,-588.0
31.3,-593.0
31.35,-600.0
31.4,-604.0
31.45,-611.0
31.5,-619.0
31.55,-625.0
31.6,-631.0
31.65,-639.0
31.7,-646.0
31.75,-650.0
31.8,-658.0
31.85,-659.0
31.9,-666.0
31.95,-670.0
32.0,-673.0
32.05,-679.0
32.1,-684.0
32.15,-690.0
32.2,-696.0
32.25,-704.0
32.3,-707.0
32.35,-708.0
32.4,-709.0
32.45,-710.0
32.5,-712.0
32.55,-712.0
32.6,-714.0
32.65,-717.0
32.7,-720.0
32.75,-727.0
32.8,-732.0
32.85,-737.0
32.9,-742.0
32.95,-746.0
33.0,-752.0
33.05,-757.0
33.1,-762.0
33.15,-765.0
33.2,-771.0
33.25,-778.0
33.3,-783.0
33.35,-791.0
33.4,-797.0
33.45,-801.0
33.5,-808.0
33.55,-816.0
33.6,-821.0
33.65,-825.0
33.7,-833.0
33.75,-837.0
33.8,-842.0
33.85,-848.0
33.9,-853.0
33.95,-860.0
34.0,-866.0
34.05,-874.0
34.1,-878.0
34.15,-886.0
34.2,-888.0
34.25,-878.0
34.3,-854.0
34.35,-873.0
34.4,-872.0
34.45,-870.0
34.5,-870.0
34.55,-868.0
34.6,-861.0
34.65,-856.0
34.7,-854.0
34.75,-849.0
34.8,-845.0
34.85,-842.0
34.9,-837.0
34.95,-833.0
35.0,-825.0
35.05,-821.0
35.1,-819.0
35.15,-815.0
35.2,-811.0
35.25,-805.0
35.3,-801.0
35.35,-797.0
35.4,-791.0
35.45,-787.0
35.5,-782.0
35.55,-778.0
35.6,-773.0
35.65,-768.0
35.7,-763.0
35.75,-757.0
35.8,-754.0
35.85,-750.0
35.9,-746.0
35.95,-741.0
36.0,-734.0
36.05,-731.0
36.1,-726.0
36.15,-722.0
36.2,-718.0
36.25,-711.0
36.3,-705.0
36.35,-702.0
36.4,-696.0
36.45,-690.0
36.5,-684.0
36.55,-676.0
36.6,-674.0
36.65,-675.0
36.7,-674.0
36.75,-669.0
36.8,-662.0
36.85,-655.0
36.9,-652.0
36.95,-647.0
37.0,-642.0
37.05,-637.0
37.1,-630.0
37.15,-622.0
37.2,-618.0
37.25,-618.0
37.3,-614.0
37.35,-609.0
37.4,-606.0
37.45,-609.0
37.5,-606.0
37.55,-598.0
37.6,-586.0
37.65,-576.0
37.7,-575.0
37.75,-576.0
37.8,-581.0
37.85,-584.0
37.9,-569.0
37.95,-568.0
38.0,-559.0
38.05,-557.0
38.1,-552.0
38.15,-550.0
38.2,-545.0
38.25,-544.0
38.3,-541.0
38.35,-540.0
38.4,-537.0
38.45,-538.0
38.5,-537.0
38.55,-535.0
38.6,-535.0
38.65,-534.0
38.7,-533.0
38.75,-533.0
38.8,-534.0
38.85,-533.0
38.9,-533.0
38.95,-533.0
39.0,-534.0
39.05,-534.0
39.1,-537.0
39.15,-536.0
39.2,-536.0
39.25,-539.0
39.3,-538.0
39.35,-538.0
39.4,-538.0
39.45,-538.0
39.5,-528.0
39.55,-510.0
39.6,-508.0
39.65,-523.0
39.7,-539.0
39.75,-520.0
39.8,-506.0
39.85,-507.0
39.9,-523.0
39.95,-509.0
40.0,-501.0
40.05,-501.0
40.1,-513.0
40.15,-507.0
40.2,-506.0
40.25,-506.0
40.3,-506.0
40.35,-507.0
40.4,-510.0
40.45,-514.0
40.5,-516.0
40.55,-518.0
40.6,-523.0
40.65,-524.0
40.7,-530.0
40.75,-534.0
40.8,-540.0
40.85,-544.0
40.9,-552.0
40.95,-557.0
41.0,-563.0
41.05,-569.0
41.1,-577.0
41.15,-583.0
41.2,-591.0
41.25,-598.0
41.3,-604.0
41.35,-612.0
41.4,-622.0
41.45,-630.0
41.5,-639.0
41.55,-649.0
41.6,-657.0
41.65,-668.0
41.7,-678.0
41.75,-690.0
41.8,-699.0
41.85,-710.0
41.9,-720.0
41.95,-730.0
42.0,-742.0
42.05,-752.0
42.1,-762.0
42.15,-773.0
42.2,-785.0
42.25,-796.0
42.3,-808.0
42.35,-820.0
42.4,-833.0
42.45,-847.0
42.5,-861.0
42.55,-873.0
42.6,-884.0
42.65,-899.0
42.7,-912.0
42.75,-924.0
42.8,-938.0
42.85,-950.0
42.9,-961.0
42.95,-974.0
43.0,-988.0
43.05,-1000.0
43.1,-1008.0
43.15,-1016.0
43.2,-1023.0
43.25,-1028.0
43.3,-1034.0
43.35,-1033.0
43.4,-1030.0
43.45,-1029.0
43.5,-1042.0
43.55,-1046.0
43.6,-1041.0
43.65,-1044.0
43.7,-1044.0
43.75,-1045.0
43.8,-1043.0
43.85,-1041.0
43.9,-1041.0
43.95,-1041.0
44.0,-1038.0
44.05,-1039.0
44.1,-1038.0
44.15,-1034.0
44.2,-1032.0
44.25,-1031.0
44.3,-1028.0
44.35,-1026.0
44.4,-1020.0
44.45,-1014.0
44.5,-1011.0
44.55,-1007.0
44.6,-1006.0
44.65,-1008.0
44.7,-1011.0
44.75,-1005.0
44.8,-998.0
44.85,-995.0
44.9,-996.0
44.95,-996.0
45.0,-989.0
45.05,-968.0
45.1,-958.0
45.15,-970.0
45.2,-969.0
45.25,-962.0
45.3,-954.0
45.35,-950.0
45.4,-949.0
45.45,-948.0
45.5,-943.0
45.55,-936.0
45.6,-933.0
45.65,-930.0
45.7,-926.0
45.75,-919.0
45.8,-914.0
45.85,-909.0
45.9,-906.0
45.95,-902.0
46.0,-905.0
46.05,-908.0
46.1,-893.0
46.15,-876.0
46.2,-860.0
46.25,-872.0
46.3,-893.0
46.35,-877.0
46.4,-851.0
46.45,-839.0
46.5,-855.0
46.55,-877.0
46.6,-848.0
46.65,-818.0
46.7,-835.0
46.75,-864.0
46.8,-843.0
46.85,-830.0
46.9,-830.0
46.95,-837.0
47.0,-843.0
47.05,-835.0
47.1,-833.0
47.15,-831.0
47.2,-831.0
47.25,-831.0
47.3,-827.0
47.35,-828.0
47.4,-828.0
47.45,-828.0
47.5,-828.0
47.55,-826.0
47.6,-826.0
47.65,-824.0
47.7,-826.0
47.75,-824.0
47.8,-823.0
47.85,-823.0
47.9,-822.0
47.95,-822.0
48.0,-818.0
48.05,-818.0
48.1,-817.0
48.15,-816.0
48.2,-817.0
48.25,-813.0
48.3,-813.0
48.35,-814.0
48.4,-816.0
48.45,-814.0
48.5,-815.0
48.55,-816.0
48.6,-816.0
48.65,-821.0
48.7,-822.0
48.75,-826.0
48.8,-829.0
48.85,-834.0
48.9,-840.0
48.95,-846.0
49.0,-855.0
49.05,-863.0
49.1,-874.0
49.15,-882.0
49.2,-890.0
49.25,-900.0
49.3,-912.0
49.35,-920.0
49.4,-931.0
49.45,-939.0
49.5,-950.0
49.55,-958.0
49.6,-968.0
49.65,-973.0
49.7,-983.0
49.75,-987.0
49.8,-996.0
49.85,-1002.0
49.9,-1010.0
49.95,-1016.0
50.0,-1023.0
50.05,-1029.0
50.1,-1035.0
50.15,-1041.0
50.2,-1045.0
50.25,-1051.0
50.3,-1053.0
50.35,-1061.0
50.4,-1064.0
50.45,-1069.0
50.5,-1072.0
50.55,-1075.0
50.6,-1079.0
50.65,-1081.0
50.7,-1086.0
50.75,-1087.0
50.8,-1091.0
50.85,-1094.0
50.9,-1098.0
50.95,-1099.0
51.0,-1099.0
51.05,-1107.0
51.1,-1109.0
51.15,-1114.0
51.2,-1115.0
51.25,-1118.0
51.3,-1123.0
51.35,-1124.0
51.4,-1130.0
51.45,-1130.0
51.5,-1132.0
51.55,-1138.0
51.6,-1140.0
51.65,-1145.0
51.7,-1148.0
51.75,-1152.0
51.8,-1157.0
51.85,-1158.0
51.9,-1165.0
51.95,-1170.0
52.0,-1171.0
52.05,-1177.0
52.1,-1180.0
52.15,-1182.0
52.2,-1183.0
52.25,-1184.0
52.3,-1188.0
52.35,-1191.0
52.4,-1197.0
52.45,-1202.0
52.5,-1202.0
52.55,-1211.0
52.6,-1216.0
52.65,-1219.0
52.7,-1226.0
52.75,-1233.0
52.8,-1234.0
52.85,-1243.0
52.9,-1250.0
52.95,-1254.0
53.0,-1263.0
53.05,-1270.0
53.1,-1276.0
53.15,-1285.0
53.2,-1291.0
53.25,-1297.0
53.3,-1309.0
53.35,-1316.0
53.4,-1322.0
53.45,-1334.0
53.5,-1345.0
53.55,-1354.0
53.6,-1365.0
53.65,-1377.0
53.7,-1388.0
53.75,-1401.0
53.8,-1410.0
53.85,-1425.0
53.9,-1438.0
53.95,-1452.0
54.0,-1464.0
54.05,-1476.0
54.1,-1488.0
54.15,-1499.0
54.2,-1507.0
54.25,-1520.0
54.3,-1535.0
54.35,-1549.0
54.4,-1559.0
54.45,-1565.0
54.5,-1576.0
54.55,-1588.0
54.6,-1606.0
54.65,-1612.0
54.7,-1620.0
54.75,-1635.0
54.8,-1641.0
54.85,-1653.0
54.9,-1660.0
54.95,-1672.0
55.0,-1680.0
55.05,-1691.0
55.1,-1704.0
55.15,-1712.0
55.2,-1722.0
55.25,-1734.0
55.3,-1744.0
55.35,-1753.0
55.4,-1762.0
55.45,-1766.0
55.5,-1778.0
55.55,-1786.0
55.6,-1801.0
55.65,-1811.0
55.7,-1821.0
55.75,-1831.0
55.8,-1840.0
55.85,-1848.0
55.9,-1858.0
55.95,-1864.0
56.0,-1873.0
56.05,-1882.0
56.1,-1893.0
56.15,-1901.0
56.2,-1907.0
56.25,-1903.0
56.3,-1860.0
56.35,-1880.0
56.4,-1867.0
56.45,-1872.0
56.5,-1877.0
56.55,-1868.0
56.6,-1847.0
56.65,-1833.0
56.7,-1833.0
56.75,-1818.0
56.8,-1811.0
56.85,-1801.0
56.9,-1794.0
56.95,-1786.0
57.0,-1777.0
57.05,-1768.0
57.1,-1761.0
57.15,-1752.0
57.2,-1743.0
57.25,-1738.0
57.3,-1755.0
57.35,-1757.0
57.4,-1760.0
57.45,-1746.0
57.5,-1757.0
57.55,-1756.0
57.6,-1760.0
57.65,-1769.0
57.7,-1773.0
57.75,-1778.0
57.8,-1782.0
57.85,-1774.0
57.9,-1735.0
57.95,-1758.0
58.0,-1747.0
58.05,-1754.0
58.1,-1758.0
58.15,-1751.0
58.2,-1733.0
58.25,-1730.0
58.3,-1729.0
58.35,-1713.0
58.4,-1710.0
58.45,-1702.0
58.5,-1694.0
58.55,-1687.0
58.6,-1675.0
58.65,-1662.0
58.7,-1647.0
58.75,-1632.0
58.8,-1610.0
58.85,-1587.0
58.9,-1567.0
58.95,-1551.0
59.0,-1540.0
59.05,-1524.0
59.1,-1507.0
59.15,-1495.0
59.2,-1481.0
59.25,-1470.0
59.3,-1455.0
59.35,-1440.0
59.4,-1425.0
59.45,-1410.0
59.5,-1400.0
59.55,-1389.0
59.6,-1374.0
59.65,-1362.0
59.7,-1346.0
59.75,-1325.0
59.8,-1308.0
59.85,-1307.0
59.9,-1326.0
59.95,-1300.0
60.0,-1281.0
60.05,-1285.0
60.1,-1290.0
60.15,-1270.0
60.2,-1260.0
60.25,-1267.0
60.3,-1281.0
60.35,-1267.0
60.4,-1272.0
60.45,-1263.0
60.5,-1267.0
60.55,-1267.0
60.6,-1266.0
60.65,-1269.0
60.7,-1272.0
60.75,-1272.0
60.8,-1276.0
60.85,-1278.0
60.9,-1279.0
60.95,-1283.0
61.0,-1285.0
61.05,-1283.0
61.1,-1284.0
61.15,-1286.0
61.2,-1284.0
61.25,-1283.0
61.3,-1281.0
61.35,-1275.0
61.4,-1274.0
61.45,-1278.0
61.5,-1276.0
61.55,-1272.0
61.6,-1275.0
61.65,-1271.0
61.7,-1271.0
61.75,-1269.0
61.8,-1270.0
61.85,-1267.0
61.9,-1267.0
61.95,-1267.0
62.0,-1266.0
62.05,-1263.0
62.1,-1263.0
62.15,-1261.0
62.2,-1259.0
62.25,-1261.0
62.3,-1259.0
62.35,-1259.0
62.4,-1260.0
62.45,-1260.0
62.5,-1258.0
62.55,-1261.0
62.6,-1261.0
62.65,-1263.0
62.7,-1264.0
62.75,-1268.0
62.8,-1271.0
62.85,-1277.0
62.9,-1278.0
62.95,-1282.0
63.0,-1289.0
63.05,-1292.0
63.1,-1299.0
63.15,-1306.0
63.2,-1309.0
63.25,-1315.0
63.3,-1320.0
63.35,-1324.0
63.4,-1328.0
63.45,-1334.0
63.5,-1338.0
63.55,-1343.0
63.6,-1345.0
63.65,-1352.0
63.7,-1356.0
63.75,-1361.0
63.8,-1367.0
63.85,-1371.0
63.9,-1376.0
63.95,-1382.0
64.0,-1383.0
64.05,-1388.0
64.1,-1393.0
64.15,-1394.0
64.2,-1397.0
64.25,-1398.0
64.3,-1396.0
64.35,-1400.0
64.4,-1396.0
64.45,-1397.0
64.5,-1398.0
64.55,-1397.0
64.6,-1399.0
64.65,-1396.0
64.7,-1398.0
64.75,-1396.0
64.8,-1397.0
64.85,-1396.0
64.9,-1398.0
64.95,-1396.0
65.0,-1398.0
65.05,-1396.0
65.1,-1398.0
65.15,-1398.0
65.2,-1396.0
65.25,-1394.0
65.3,-1394.0
65.35,-1396.0
65.4,-1396.0
65.45,-1393.0
65.5,-1390.0
65.55,-1388.0
65.6,-1384.0
65.65,-1384.0
65.7,-1376.0
65.75,-1372.0
65.8,-1373.0
65.85,-1366.0
65.9,-1367.0
65.95,-1363.0
66.0,-1358.0
66.05,-1362.0
66.1,-1359.0
66.15,-1358.0
66.2,-1359.0
66.25,-1360.0
66.3,-1365.0
66.35,-1368.0
66.4,-1371.0
66.45,-1378.0
66.5,-1383.0
66.55,-1390.0
66.6,-1397.0
66.65,-1403.0
66.7,-1404.0
66.75,-1382.0
66.8,-1376.0
66.85,-1395.0
66.9,-1385.0
66.95,-1368.0
67.0,-1367.0
67.05,-1366.0
67.1,-1355.0
67.15,-1338.0
67.2,-1334.0
67.25,-1331.0
67.3,-1317.0
67.35,-1292.0
67.4,-1266.0
67.45,-1270.0
67.5,-1293.0
67.55,-1267.0
67.6,-1244.0
67.65,-1224.0
67.7,-1258.0
67.75,-1242.0
67.8,-1217.0
67.85,-1216.0
67.9,-1244.0
67.95,-1227.0
68.0,-1224.0
68.05,-1220.0
68.1,-1221.0
68.15,-1215.0
68.2,-1213.0
68.25,-1214.0
68.3,-1211.0
68.35,-1204.0
68.4,-1197.0
68.45,-1195.0
68.5,-1201.0
68.55,-1206.0
68.6,-1195.0
68.65,-1192.0
68.7,-1193.0
68.75,-1189.0
68.8,-1187.0
68.85,-1183.0
68.9,-1183.0
68.95,-1182.0
69.0,-1175.0
69.05,-1175.0
69.1,-1181.0
69.15,-1173.0
69.2,-1175.0
69.25,-1173.0
69.3,-1174.0
69.35,-1175.0
69.4,-1178.0
69.45,-1177.0
69.5,-1178.0
69.55,-1178.0
69.6,-1179.0
69.65,-1180.0
69.7,-1181.0
69.75,-1181.0
69.8,-1180.0
69.85,-1166.0
69.9,-1139.0
69.95,-1170.0
70.0,-1174.0
70.05,-1145.0
70.1,-1135.0
70.15,-1172.0
70.2,-1170.0
70.25,-1160.0
70.3,-1154.0
70.35,-1161.0
70.4,-1152.0
70.45,-1153.0
70.5,-1152.0
70.55,-1153.0
70.6,-1155.0
70.65,-1156.0
70.7,-1156.0
70.75,-1157.0
70.8,-1159.0
70.85,-1163.0
70.9,-1161.0
70.95,-1163.0
71.0,-1166.0
71.05,-1170.0
71.1,-1174.0
71.15,-1177.0
71.2,-1181.0
71.25,-1187.0
71.3,-1192.0
71.35,-1199.0
71.4,-1201.0
71.45,-1209.0
71.5,-1218.0
71.55,-1224.0
71.6,-1232.0
71.65,-1245.0
71.7,-1252.0
71.75,-1260.0
71.8,-1268.0
71.85,-1278.0
71.9,-1290.0
71.95,-1299.0
72.0,-1312.0
72.05,-1326.0
72.1,-1337.0
72.15,-1362.0
72.2,-1370.0
72.25,-1388.0
72.3,-1404.0
72.35,-1422.0
72.4,-1434.0
72.45,-1447.0
72.5,-1463.0
72.55,-1477.0
72.6,-1497.0
72.65,-1513.0
72.7,-1531.0
72.75,-1550.0
72.8,-1566.0
72.85,-1588.0
72.9,-1605.0
72.95,-1627.0
73.0,-1644.0
73.05,-1660.0
73.1,-1679.0
73.15,-1696.0
73.2,-1714.0
73.25,-1733.0
73.3,-1753.0
73.35,-1766.0
73.4,-1788.0
73.45,-1804.0
73.5,-1821.0
73.55,-1839.0
73.6,-1862.0
73.65,-1877.0
73.7,-1898.0
73.75,-1914.0
73.8,-1937.0
73.85,-1953.0
73.9,-1970.0
73.95,-1988.0
74.0,-2007.0
74.05,-2015.0
74.1,-2017.0
74.15,-1978.0
74.2,-1987.0
74.25,-1982.0
74.3,-1993.0
74.35,-2000.0
74.4,-1997.0
74.45,-2020.0
74.5,-1997.0
74.55,-2000.0
74.6,-1990.0
74.65,-1990.0
74.7,-1986.0
74.75,-1985.0
74.8,-1981.0
74.85,-1971.0
74.9,-1937.0
74.95,-1930.0
75.0,-1937.0
75.05,-1918.0
75.1,-1919.0
75.15,-1915.0
75.2,-1899.0
75.25,-1890.0
75.3,-1883.0
75.35,-1870.0
75.4,-1860.0
75.45,-1845.0
75.5,-1831.0
75.55,-1811.0
75.6,-1794.0
75.65,-1774.0
75.7,-1755.0
75.75,-1739.0
75.8,-1722.0
75.85,-1703.0
75.9,-1684.0
75.95,-1665.0
76.0,-1644.0
76.05,-1623.0
76.1,-1602.0
76.15,-1582.0
76.2,-1563.0
76.25,-1543.0
76.3,-1522.0
76.35,-1500.0
76.4,-1478.0
76.45,-1458.0
76.5,-1436.0
76.55,-1414.0
76.6,-1394.0
76.65,-1372.0
76.7,-1354.0
76.75,-1339.0
